sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Clock","50","<<HKDevice: 0x283d8d810>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.2.6>","SleepAnalysis",,2018-04-01 10:10:22 +0200,2018-04-01 02:48:36 +0200,2018-04-01 09:36:16 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8d0e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.2.6>","SleepAnalysis",,2018-04-01 10:10:22 +0200,2018-04-01 09:36:40 +0200,2018-04-01 09:37:04 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8d090>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.2.6>","SleepAnalysis",,2018-04-01 10:10:22 +0200,2018-04-01 09:42:52 +0200,2018-04-01 09:43:44 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8d040>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.2.6>","SleepAnalysis",,2018-04-01 10:10:22 +0200,2018-04-01 09:45:16 +0200,2018-04-01 09:45:20 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8cf50>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.2.6>","SleepAnalysis",,2018-04-01 10:10:22 +0200,2018-04-01 09:50:32 +0200,2018-04-01 09:50:40 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8cfa0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.2.6>","SleepAnalysis",,2018-04-01 10:10:22 +0200,2018-04-01 09:58:56 +0200,2018-04-01 10:00:36 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c690>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.2.6>","SleepAnalysis",,2018-04-01 10:10:22 +0200,2018-04-01 10:01:28 +0200,2018-04-01 10:01:36 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8cd70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.2.6>","SleepAnalysis",,2018-04-01 10:10:22 +0200,2018-04-01 10:03:00 +0200,2018-04-01 10:05:36 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c5f0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.2.6>","SleepAnalysis",,2018-04-01 10:10:22 +0200,2018-04-01 10:08:56 +0200,2018-04-01 10:10:16 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8d1d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-02 10:10:20 +0200,2018-04-02 03:25:48 +0200,2018-04-02 09:19:08 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8caf0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-02 10:10:20 +0200,2018-04-02 09:19:40 +0200,2018-04-02 10:10:14 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8ce60>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-03 08:30:26 +0200,2018-04-03 01:41:16 +0200,2018-04-03 08:30:21 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c9b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-05 07:39:52 +0200,2018-04-04 23:30:00 +0200,2018-04-05 07:39:52 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8ccd0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-06 07:39:45 +0200,2018-04-05 23:38:52 +0200,2018-04-06 07:39:40 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8caa0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-08 08:24:42 +0200,2018-04-08 00:17:48 +0200,2018-04-08 08:24:42 +0200,HKCategoryValueSleepAnalysisInBed
